,Ids,Output
215,74920.0,302374.7862829038
216,70348.0,-7250.071743329547
217,83980.0,-21320.144878684416
218,72123.0,2911.7863262906794
219,55316.0,91939.22006468996
220,24286.0,193.37502939836645
221,85458.0,22948.482450139385
222,56367.0,1205.961821623885
223,69616.0,4098.822633877451
224,82918.0,-663622.8702895679
225,80307.0,174143.23837009515
226,86689.0,-15950.05433926158
227,87439.0,-20574.858204489516
228,57828.0,3074197.061755326
229,63205.0,-25.980455220849944
230,77009.0,77423.38365498661
231,34002.0,4927.8930522406745
232,42798.0,701862.7385819865
233,36091.0,52882.49138636528
234,64167.0,186888.3170560891
235,37768.0,-25932.24579055559
236,55818.0,-4010.5483777349937
237,85432.0,329813.95054838783
238,35786.0,3168.6030215759474
239,88975.0,-36446.735024755326
240,52913.0,3.355629364382016
241,78318.0,10.980892914592037
242,34106.0,-383.00035154162936
243,98891.0,-210.2381464972945
244,60048.0,-6133.931874937897
245,65926.0,-314658.2307915557
246,86704.0,-25775.48908343012
247,68137.0,-1930.931392174803
248,68753.0,-274655.6644693829
249,25344.0,-11.31069168320479
250,73384.0,-53777.55113649191
251,76016.0,0.23073884938998643
252,43399.0,353465.34321000334
253,85611.0,-2084785.8815777681
254,31491.0,4512.089707024321
255,92736.0,14635.234259547764
256,64571.0,279088.63568700646
257,46149.0,159514.93966162475
258,38766.0,-43.85334413812348
259,41954.0,43365.3283255589
260,98723.0,-0.44138823869433885
261,39199.0,-138544.69579313966
262,70606.0,1.186214022527867
263,72649.0,5969297.47492974
264,90341.0,335728.8628980024
265,72304.0,112026.53803537645
266,31353.0,-83.41559010271119
267,64366.0,-226544.95595168002
268,79335.0,52.67655216685995
269,43477.0,-61.334286829405826
270,48658.0,562.5414143228224
271,38055.0,60675.78241857859
272,38616.0,-21443.531844538356
273,34427.0,2665509.9505403875
274,50513.0,169819.73821705132
275,95317.0,-1.1323666639097874
276,40030.0,1288927.5567821972
277,75311.0,-1067.5407546724996
278,60921.0,-12201954.728639081
279,36691.0,2152.8288132426396
280,60410.0,68523.03651633773
281,84783.0,-102.98783179996352
282,83110.0,10923.712009137498
283,38127.0,-231.1897411504976
284,24749.0,-713507.1095661998
285,59270.0,6364098.314037275
286,74147.0,-20287.860390484748
287,92654.0,-7843.825771746651
288,22250.0,12.312817745552268
289,68558.0,0.548009456329486
290,98213.0,-13643.229333896226
291,64402.0,-128901.48850750198
292,32359.0,-4016.6441814210752
293,39253.0,-17857.098919633583
294,38412.0,64494.9352317535
295,76568.0,-213288.7383620461
296,56109.0,-171.96794163767146
297,91499.0,-45549.081722593364
298,47675.0,3400399.8844004353
299,97743.0,67774.27761288222
300,54497.0,-16039.356758607022
301,31628.0,-1991.0357092849367
302,62997.0,1.2566423794931865
303,41500.0,-511.04976311973303
304,67832.0,73885.29849869014
305,88159.0,123.01997352463003
306,58149.0,301030.0907862078
307,72485.0,10327.757884645573
308,24669.0,93130.07637634139
309,51601.0,12.660305415896405
310,78431.0,-138486.5615866048
311,99493.0,-73067.35832895365
312,78261.0,0.9463198576460544
313,20476.0,-7245.401997629645
314,82735.0,-4995640.946052152
315,55749.0,-1742.5765133533125
316,36333.0,-13975.551845730815
317,51306.0,2979.0877610124767
318,24105.0,-6.8309809862665505
319,42349.0,-1849.9765381057662
320,87458.0,-0.01081562818333337
321,58029.0,5994.539511816027
322,81459.0,11973.658517716289
323,26213.0,-13325.691774129875
324,29659.0,-223056.8658472335
325,51954.0,-661044.8114699841
326,81437.0,-15434.944106444065
327,46460.0,288967.7980060455
328,49076.0,-1404.1683492257052
329,27607.0,-11421.109207148293
330,43797.0,14.078907173276356
331,49762.0,87.25440763920798
332,58609.0,4642594.30599463
333,53677.0,101967.89041040679
334,47295.0,10880024.180436064
335,89254.0,-1574.77881211535
336,56435.0,-592491.7797173593
337,72554.0,1220387.5584686608
338,95363.0,-126.22494732708705
339,57127.0,1222443.7647997309
340,82018.0,-27905.40820771112
341,64601.0,-2064.477743356966
342,28927.0,2158919.166677718
343,40074.0,-4831.060894597295
344,41917.0,4318.313357134196
345,53998.0,176947.66479127517
346,79328.0,-34693.98121796724
347,83347.0,13641.2740353069
348,46466.0,112118.74723205225
349,61109.0,113754.56617070755
350,88334.0,-986348.008489342
351,65721.0,11564.683349914912
352,84515.0,4.950807636865314
353,24346.0,74.3213948753917
354,92882.0,856633.2261530858
355,60407.0,-234529.32412556998
356,48277.0,65471.58701763962
357,20095.0,-125.58204323825524
358,58156.0,-4932.235888657232
359,52362.0,-10.480602477818632
360,96243.0,83.0439885963485
361,81212.0,596425.2404197332
362,68680.0,979.9271586624562
363,40874.0,-30504.849564254866
364,46565.0,96.67973205470554
365,69069.0,0.3238143094103541
366,41593.0,-838260.3423238072
367,64866.0,444.4949550673234
368,21409.0,23105902.63619437
369,21940.0,-23034.70434350283
370,59262.0,55705.42291600093
371,41446.0,1379556.4473649312
372,75285.0,-555845.9735405501
373,43391.0,-707.5708375638333
374,62221.0,511295.46535971685
375,36913.0,800.8261068088683
376,84237.0,-20562.929878009912
377,35384.0,-9741.659180872297
378,34044.0,-63.64057940132089
379,55024.0,-4448.827534651344
380,53852.0,-22249.89738313797
381,52589.0,50793.602613556
382,44129.0,-10421.744000457096
383,28100.0,14167838.357918927
384,29875.0,112525.08466545538
385,69528.0,-605646.1954307698
386,21443.0,-927.3701794430735
387,55628.0,-214072.81765711622
388,62233.0,-219324.83783451238
389,57633.0,-426.53413356916946
390,67929.0,-511014.51878548163
391,25411.0,-701.4173464231203
392,78781.0,367888.54133511975
393,35545.0,-103.98017748930482
394,72787.0,-14839.244941126695
395,56594.0,-1916858.718771855
396,93969.0,-527227.6788320168
397,63284.0,-2226.0001243982097
398,71067.0,-747.8548779962074
399,33317.0,38189.779074101716
400,98172.0,145.29927862195757
401,53361.0,-336882.9072922395
402,52869.0,80089.24902677335
403,93922.0,-37504.40969791452
404,41135.0,182609.7774423472
405,74952.0,-12482.76257427155
406,89211.0,441021.82075590704
407,41200.0,-28059.991414350014
408,35925.0,-7.877783068465408
409,37825.0,3042.2722574916515
410,97234.0,13485.52463114585
411,29834.0,37101.17432086816
412,70026.0,1055459.8793221142
413,91060.0,155770.53140129757
414,62120.0,2480.6895918782884
415,29112.0,11.99760251538505
416,31461.0,-1346.646447661452
417,78740.0,-833850.6630418162
418,55054.0,15621.14366603603
419,60981.0,237.33375104550205
420,43244.0,-46157.78713211967
421,58145.0,3661137.1826253845
422,60117.0,-457.5189011292092
423,45943.0,-424.99137312846693
424,87893.0,6775.277955289004
425,40506.0,218386.9545764613
426,72566.0,17966.48232676155
427,24613.0,-1568450.876644869
428,66490.0,-372588.9103918121
429,87096.0,281.01403002818546
430,43190.0,108946.93709572071
431,75405.0,4.730834646632494
432,96287.0,-6872.650444712501
433,75310.0,5.637133621107053
434,73241.0,364.1454077640171
435,84278.0,14.729584576856883
436,76614.0,5.1331659156872576
437,98329.0,-2564402.7553348294
438,54562.0,3.2562915438372007
439,48447.0,-3295.128269448188
440,91539.0,2325.6014824100694
441,46593.0,328.3648703258483
442,34241.0,-1226.3817873498047
443,75234.0,27299.63555265465
444,47262.0,334056.0506761909
445,33753.0,-134690.7553946671
446,62940.0,176.16907470915604
447,31826.0,-5332200.167904971
448,48485.0,-44051.90549453948
449,30770.0,-42598.79346146349
450,31880.0,6456699.67629063
451,94451.0,-65127.10152010732
452,78617.0,10334.72387733553
453,71035.0,-3557941.356080197
454,54300.0,-265914.92878216144
455,85644.0,-207892.3105695045
456,40430.0,38342.73423293775
457,60420.0,72210.35740325923
458,56957.0,2142174.5237812307
459,81481.0,-362827.8049399628
460,81698.0,3083.5444708013993
461,78140.0,197923.60251850536
462,83164.0,-123.74968259107953
463,75499.0,-69752.46632119187
464,75046.0,936.6019880172755
465,43047.0,1845.7923768461958
466,27642.0,-26589.82140949883
467,26958.0,131.53187777264813
468,49720.0,0.22761743213492402
469,66990.0,9.82059562661537
470,37878.0,-55550.65706313732
471,63508.0,-139.37340684047206
472,61888.0,-196170.8804351956
473,56661.0,95.25354954689203
474,33923.0,10.487328363084512
475,42070.0,-3.4511270344490583
476,58333.0,3943.1039195045764
477,91441.0,-460.8497213869388
478,48461.0,-1227258.3765743775
479,46940.0,-62480.44999628644
480,30954.0,145162.78595481443
481,60657.0,1328.1796471690473
482,67762.0,-47327.30590827297
483,72968.0,-292197.9166282976
484,86675.0,5874.334333194287
485,63570.0,-127687.69201714739
486,52507.0,-55876.777828715436
487,81672.0,-50682.47219627734
488,82026.0,183335.9643487938
489,96186.0,-12.301488865576584
490,29440.0,909993.1157070298
491,84218.0,147646.447781765
492,53235.0,-5180671.666746992
493,89364.0,-3268.1357547068083
494,42037.0,0.3901200271160163
495,85374.0,-0.54445187209762
496,26651.0,-186316.01304467872
497,97309.0,2.3437458528362747
498,68259.0,590675.8001398097
499,82299.0,951.8624499006291
500,37594.0,-4003718.1478119562
501,66640.0,-75887.95929935195
502,21942.0,-13.765535975247262
503,56204.0,9642.706841508038
504,42842.0,-56.77189287698896
505,42882.0,-275.0632580059445
506,47323.0,22919540.93769685
507,86979.0,112184.81313390285
508,46082.0,146470.41797236927
509,38404.0,962858.6996387163
510,86248.0,-0.08492777569886933
511,74353.0,-722088.1215619119
512,33902.0,3248.678069376975
513,41886.0,2393940.3740584934
514,87017.0,-2863.2699151940215
515,55188.0,1243684.0273714005
516,89865.0,-18673.196561779543
517,26700.0,-6.133456233527772
518,26887.0,29.24983148923953
519,89051.0,-604503.4653857711
520,82620.0,-188300.61726138374
521,53560.0,3135.498241586027
522,76142.0,232736.29064737802
523,72812.0,-4.874776988278754
524,22617.0,-775.657647752814
525,37963.0,-94.44801329729648
526,46906.0,-38786.61532231633
527,64937.0,-29.582937110208263
528,35377.0,126029.912102303
529,33416.0,1319.157980355506
530,89043.0,-3411.8783114025414
531,56867.0,-1496122.0253555574
532,28008.0,2031816.1635979055
533,82574.0,18728.278799597632
534,71789.0,515417.39433905727
535,60523.0,-119716.59628695062
536,46464.0,-745.1826019188934
537,48172.0,376.3937838404645
538,64132.0,-5.066878154916277
539,53264.0,199688.3933025305
540,92152.0,5133.0118403588285
541,28193.0,-44965.00690957004
542,71748.0,32680.421704646848
543,73839.0,803676.5757762977
544,25569.0,25593.602522022753
545,81172.0,122063.42211285564
546,72726.0,-188.09424840424373
547,36828.0,-30284.45739174381
548,92003.0,3.477782643873147
549,46143.0,12447.326496989415
550,30595.0,6644.3288217867685
551,94866.0,-2491.488165282953
552,92153.0,141907.4816830394
553,60584.0,-639289.7725258812
554,35692.0,1789.5785100394633
555,36801.0,63.52157085402314
556,26986.0,-1754.1576499824605
557,88518.0,-241233.5716413115
558,71781.0,103640.73144187251
559,28770.0,-239146.15833402338
560,65927.0,15584.612268336687
561,93187.0,12576.77667829696
562,38548.0,-4972.586947933914
563,60907.0,-1721.8813038190576
564,27361.0,340472.6388193468
565,38323.0,-5950.821005730062
566,60790.0,-1.527288034662871
567,69742.0,-145.99442543897834
568,65307.0,1034387.9698447386
569,27372.0,-63165.57102482668
570,71044.0,406858.17948711815
571,40432.0,-374.80977141252424
572,83570.0,111626.00023596793
573,76772.0,-112174.9328338861
574,88414.0,376.3075481662805
575,29455.0,786.7183033837866
576,66053.0,-1493721.6503841626
577,99327.0,-30.343499331080864
578,44010.0,-10473.06394259668
579,59815.0,605.0710102652854
580,76527.0,1882849.456752986
581,47650.0,411560.875432803
582,30659.0,3776.748872051594
583,69071.0,17154.357029840612
584,28819.0,-204616.67677960408
585,57743.0,236914.2715454742
586,46755.0,-766.1042096767404
587,57445.0,-429746.8998506299
588,51324.0,87.56793546973279
589,60627.0,4544343.92648166
590,70220.0,698.3497642562243
591,98160.0,180.28827883465448
592,98546.0,3029.7253203459536
593,96471.0,18150.49092934418
594,26227.0,47235.59600573861
595,88056.0,-29702.100154830146
596,88845.0,-3751.667552521608
597,51603.0,636.5740773499623
598,25271.0,-4212.307824124871
599,53460.0,1400664.8729790107
600,75927.0,65131.48714698047
601,25186.0,20052.94514877661
602,95891.0,121532.00158405583
603,72991.0,3428508.0018522833
604,44254.0,8571923.59984576
605,20976.0,-1177512.8307467925
606,41137.0,105449.82125932521
607,31091.0,4388846.94608275
608,26344.0,49969.65519443633
609,65434.0,9.35644779779008
610,95015.0,1085.1510077849898
611,20651.0,-11.559543465133277
612,93361.0,-28115.31991697711
613,32186.0,-499035.65284845105
614,48158.0,-32677.593462829987
615,25043.0,601876.057040856
616,28633.0,-177745.48733243594
617,46604.0,-3193.573761558876
618,75123.0,1575737.7445064457
619,49020.0,-442.1291975744099
620,93433.0,-2188.9726138457227
621,22685.0,179453.1205560671
622,48982.0,7293.790671183328
623,28106.0,-95264.45195190214
624,63793.0,-152.53760022189218
625,22249.0,631.1832102521248
626,61578.0,497.8762528275114
627,41928.0,462.2120454852728
628,57377.0,-356.23784371620866
629,64247.0,-28.880955990082487
630,47344.0,92.50858493505912
631,42240.0,2326.7199504457512
632,81741.0,8305.369828717823
633,25243.0,1926.6554169984472
634,70543.0,281.521249248505
635,22767.0,-41283.59335574169
636,81148.0,259.3257535646974
637,78192.0,-1907.2814307146612
638,46169.0,-4343793.147048244
639,42513.0,-27388.251286166567
640,93740.0,-4092.897273372574
641,65015.0,45885.02612838812
642,34485.0,8.502835930592925
643,30988.0,1157.9491274310444
644,20615.0,-70580.6660937606
645,23888.0,240349.17236103103
646,84400.0,8.496257544335117
647,38488.0,-955.3410234807183
648,91912.0,2644245.1270517614
649,80644.0,-576.1681827702498
650,41967.0,508.6346936444483
651,54559.0,6339.643961259095
652,44774.0,-19774434.71981847
653,94812.0,-945.9955422921905
654,38308.0,7714.006984989397
655,21961.0,-9875.226310342096
656,97951.0,9411.47953122454
657,30591.0,640.5782405466043
658,51894.0,-395.20847577665177
659,23626.0,-2487815.6137512424
660,91571.0,10.951043393779099
661,64671.0,-69115.3053569253
662,40216.0,31196.4746898772
663,86552.0,-1866.483183416643
664,35148.0,325496.7587281512
665,90720.0,210.117562916745
666,69677.0,-0.6730483039807353
667,60509.0,-2375.268874124049
668,60814.0,-290122.9429737745
669,49168.0,11703.119858227717
670,55207.0,2657773.4439528873
671,81281.0,-7052.380494078075
672,36425.0,304.88809063880075
673,52727.0,-4038.47995363683
674,83206.0,5163540.222289276
675,64406.0,0.02256149170606142
676,96078.0,172940.26982759227
677,37391.0,7751.560182611234
678,32887.0,14043.28783732396
679,44763.0,20817.467523049756
680,69345.0,4864.496381215589
681,20585.0,674.314988792773
682,62795.0,-36101.89235504736
683,83721.0,741.3099629926697
684,40884.0,-195982.4761213844
685,64302.0,-2969052.7081475696
686,28875.0,606883.3231492259
687,63497.0,913.1102150021359
688,20655.0,369242.4697041018
689,33047.0,-641.2465903250385
690,38397.0,-1214.3821887268964
691,50272.0,-271329.97244328866
692,78070.0,15.85238369539112
693,78051.0,-367875.0634384245
694,65124.0,-484.8072992275099
695,23591.0,-1540.7894341791239
696,83652.0,4924.718185354593
697,60031.0,126399.35820300414
698,40516.0,-142.01223696099805
699,66609.0,69750.93591453062
700,70151.0,420.09796349524834
701,32006.0,-9.687756017637877
702,91589.0,0.37146409167278416
703,53185.0,1317117.9709138065
704,35175.0,6041.954451462612
705,72198.0,-1514.1619387313206
706,84538.0,24682.45659660886
707,25515.0,2963967.321191511
708,30593.0,-7059.8019319073555
709,72954.0,359.1641957293299
710,32407.0,427.8407168229909
711,31384.0,39207.32386479855
712,77150.0,163530.58100482324
713,76623.0,-0.7361805996362906
714,47184.0,6733.6614798861665
715,43589.0,-414333.34555113164
716,41225.0,50908.120851338426
717,48099.0,-0.012731427741867944
718,40352.0,218.87895671024154
719,41890.0,-6087.717978110518
720,58488.0,-3901154.549682365
721,22553.0,-59746.99005032676
722,28451.0,-11541.029911155581
723,93359.0,922391.8384851534
724,99383.0,6773.412338421932
725,32285.0,-401.19700821923334
726,96932.0,101.91078073084395
727,47035.0,-446.1455092002372
728,26135.0,142586.92448324175
729,52915.0,-248.49751058250706
730,41259.0,-21.915395126052807
731,83270.0,-117619.73130450909
732,32970.0,931.8962279808657
733,36014.0,43824.959803686266
734,73025.0,6828.536860850834
735,20864.0,-10955.75416452033
736,26216.0,-361.92639270583754
737,75742.0,349742.6897683327
738,63998.0,-38770.609168020674
739,39379.0,-292.94106883989764
740,37020.0,-310.81377298204944
741,81211.0,15763306.695953542
742,22700.0,-220.10280984771555
743,68869.0,-34797.6613232333
744,43908.0,1785.1500678506961
745,30657.0,-55.61681884275468
746,88957.0,762.2359510892912
747,59892.0,-75994.84287714561
748,90353.0,279551.8225185137
749,94701.0,284.579043795723
750,36514.0,-17354.534678619995
751,24603.0,-1818.1381973494676
752,22204.0,-14236.57375859182
753,30079.0,139.80508558445706
754,84726.0,-11.052733630709678
755,23130.0,11917.533287238011
756,33682.0,-163364.78795665424
757,65841.0,2788587.391874633
758,43007.0,164504.16492434154
759,62898.0,72423.49836444543
760,78546.0,-36971.647685773154
761,38553.0,95047.15770120459
762,87268.0,-147.6376086594145
763,55599.0,-57726.94575124635
764,69617.0,9940.78673736939
765,84895.0,933.8353615050418
766,52142.0,58581.150312813385
767,85474.0,-124833.53529897018
768,62800.0,-7896824.050009486
769,55073.0,-9648106.283806305
770,63334.0,25753.22222651568
771,88087.0,82.4573920785492
772,36501.0,-15808863.546049599
773,69683.0,-62.1304054963263
774,50642.0,-1355.461474398617
775,40440.0,1010504.5893806473
776,54341.0,543731.2230699051
777,66494.0,161156.35864071257
778,33904.0,3465.2005391145544
779,20628.0,-14087.403874119116
780,78050.0,6466271.977539306
781,44536.0,302540.474546067
782,24229.0,-20.716744110473545
783,27516.0,-16514.506529910475
784,40174.0,8076.519113852273
785,92106.0,203.5697821378739
786,20426.0,-3311.0782576579118
787,26291.0,20810.59583055116
788,71481.0,-168.1601833496292
789,36476.0,298220.8662763903
790,29465.0,-3051.1338118339518
791,33030.0,-30092.79103940957
792,74022.0,-460856.19198210555
793,70360.0,1245.3961599091645
794,26505.0,-1.9504031484142375
795,26477.0,384151.040899973
796,91964.0,-4178795.8717926056
797,93240.0,-829191.0717785241
798,82070.0,-230175.59092388087
799,43869.0,-71918.30226097663
800,98992.0,-946.3264484712817
801,43995.0,-0.09306870292014681
802,53061.0,1349687.9920970814
803,52469.0,1787.6377047547237
804,27325.0,-211122.2225872078
805,50562.0,641.5300510999442
806,37823.0,-57.052733686159996
807,55606.0,181027.3428690263
808,79189.0,-277236.3108797645
809,93026.0,3097.8205422210153
810,47545.0,14999.368530621432
811,71197.0,30887.564467738597
812,94625.0,98063.71961674238
813,34533.0,-79.81873100589152
814,43162.0,2544.3253913536746
815,62248.0,556.8186332064427
816,85597.0,-36.473573572689595
817,74179.0,-1364.2572972159116
818,98003.0,-1827.9616061623087
819,87457.0,9.030073347347052
820,62209.0,34.09315275169912
821,79449.0,127100.26528892698
822,51021.0,-830682.0907122937
823,87672.0,-948162.6281233395
824,67221.0,-18515.729206044613
825,39546.0,4068224.9177370095
826,76276.0,268537.0549679926
827,89044.0,81223.65244567879
828,93274.0,-1620899.4425192724
829,72579.0,42.60742872727403
830,88985.0,-1966.2907320204858
831,48646.0,-69938.53842034639
832,40778.0,-2608.2513498129965
833,70967.0,77398.47280259976
834,99476.0,-2648.365320486205
835,48236.0,-42798.82408343761
836,65761.0,-1.0272016316718589
837,53086.0,-54413.36136000446
838,81595.0,-289188.4133235469
839,86629.0,-9.203923174697216
840,86241.0,-1072528.1334291466
841,77840.0,-312781.4524507972
842,22291.0,-541780.6612062011
843,35633.0,-9.97726175903772
844,33010.0,2081.6509870648197
845,41859.0,1852.2754266337142
846,66788.0,431309.1152120196
847,41648.0,2.795678420874134
848,73584.0,-22.901140421229144
849,24953.0,-2494630.95209913
850,57585.0,436.7922869982123
851,60960.0,15756.723740322323
852,81338.0,6.211713646529255
853,62164.0,-13923.690526297854
854,28440.0,-27224.948418263142
855,54165.0,-1355.409317323708
856,93093.0,320.941540032669
857,21885.0,1757.8389862381434
858,65880.0,593.8978305945136
859,30756.0,931.6022589419827
860,82619.0,-24557.396646234356
861,70103.0,0.20494249719771074
862,96631.0,8729.334295222729
863,87069.0,-19779.29243060551
864,86330.0,0.41715558368825123
865,68106.0,8686.685652802798
866,38152.0,-80815.30218414351
867,98397.0,-214.05225637885448
868,80855.0,-1858661.8544340136
869,50007.0,-185322.34514667428
870,34503.0,-4733713.954966208
871,91957.0,7432.359665538289
872,56548.0,-11.02377196867458
873,49354.0,3.9615148463147687
874,31435.0,-13097.947898843713
875,44321.0,171113.0769529674
876,28351.0,-11541.456316392227
877,29657.0,-221128.85810437944
878,64788.0,20.396557877168355
879,55945.0,2112671.937707787
880,79098.0,-2.8704004982440066
881,38132.0,19.311528223857618
882,22479.0,109043.06114403602
883,25216.0,1354879.5227308744
884,37469.0,-501.6595096223559
885,54063.0,5307525.245102022
886,63185.0,463105.4057316695
887,40665.0,15370.422290431823
888,83148.0,113.83462051318594
889,72052.0,77225.5961343486
890,68501.0,10869.732263446664
891,41570.0,3778032.285790031
892,90557.0,190894.81049094204
893,28347.0,18058.800406833023
