,Ids,Output
332,65867.0,-362.2965171114688
333,76283.0,53.21042536904338
334,92576.0,160.11608262547617
335,47055.0,56.242892344567295
336,95957.0,-53.55944029826565
337,71706.0,491.23874504652724
338,60831.0,-87.78667518100573
339,88474.0,17.183379100031377
340,79829.0,380.79837400441824
341,58380.0,-210.9280870419625
342,50009.0,-29.556818227117652
343,48435.0,263.06016940783024
344,59861.0,84.08987686541943
345,74820.0,-192.24984177202828
346,79638.0,418.10971164581485
347,90452.0,337.204732637748
348,49561.0,348.42892193684037
349,54911.0,148.85117150053014
350,88398.0,347.6746431266148
351,70526.0,-174.7337704308639
352,68736.0,-138.9388259571884
353,27304.0,-147.98937819833714
354,42981.0,-403.53341603325504
355,38141.0,57.18600547950055
356,54905.0,149.63995208916361
357,56950.0,-105.37064484767309
358,52415.0,8.121528623921428
359,73987.0,132.34540670005342
360,58242.0,227.59321423821893
361,40885.0,76.06713221516827
362,76502.0,-62.691818560145336
363,99946.0,206.36925105062832
364,91419.0,-106.19936848560516
365,64027.0,-86.80403229087612
366,50573.0,-177.22767083783202
367,39687.0,-204.0429561120677
368,72626.0,-162.03357997378134
369,48080.0,-267.45490794832773
370,44766.0,-19.309664355051172
371,84498.0,27.07111069496215
372,93490.0,-68.52041264539335
373,96627.0,-298.7217087100677
374,69173.0,117.76315387695436
375,35306.0,203.3595310528041
376,50176.0,159.56120588872616
377,88811.0,110.98744080578169
378,86468.0,-192.68059081630238
379,95816.0,197.1129170162688
380,93809.0,-9.711527287014984
381,22318.0,220.32754231472535
382,87368.0,220.49506514841903
383,71739.0,265.11371894550325
384,77354.0,-101.52541553568953
385,93325.0,310.811238339319
386,63494.0,-132.83419037140038
387,89234.0,67.1399877665252
388,70385.0,-9.174436746232757
389,75073.0,-98.58958395693631
390,33997.0,314.0927868685429
391,54228.0,382.17508669476285
392,76099.0,-330.83059338744266
393,87746.0,348.6084815080217
394,28604.0,-143.93016374308584
395,29966.0,-261.2322935209428
396,93229.0,-183.52513877425025
397,60428.0,-88.58476074784205
398,44352.0,382.04938726619906
399,56870.0,-92.95797169779519
400,63292.0,-82.00321951216392
401,38596.0,23.188658130903963
402,48805.0,-93.5758084854266
403,90667.0,205.63300743762892
404,49932.0,35.336105379661596
405,90916.0,343.1244335148665
406,65420.0,182.47771235364934
407,26919.0,-104.96515896452064
408,83134.0,153.14653821363402
409,88748.0,-316.4714136860992
410,93788.0,395.25785809757406
411,59745.0,-303.699013286172
412,46744.0,-283.99953688518764
413,69855.0,-373.8939567609588
414,73939.0,249.07653130011272
415,25900.0,-521.7876429302787
416,91820.0,-144.69529153358297
417,46372.0,359.0183315561187
418,46758.0,315.3731007040053
419,49004.0,365.3629610489219
420,87580.0,-98.91215303761129
421,20930.0,-57.639687229723776
422,32315.0,-88.82671678295459
423,71300.0,55.966327759329786
424,34345.0,-87.55919248957
425,20284.0,102.06904842311863
426,31610.0,-301.53356823745884
427,75421.0,-8.784307014797108
428,65357.0,-512.8114167333252
429,36516.0,-431.51549095153996
430,48215.0,-127.28147899369148
431,24849.0,73.65055095317041
432,21864.0,-195.0834624007884
433,48383.0,-34.50707612569383
434,84630.0,-175.8359397736774
435,77813.0,-245.70692594906498
436,47413.0,131.72518442951628
437,76139.0,50.85107105180721
438,66284.0,160.8125109566031
439,51922.0,-39.18750434643122
440,82165.0,-279.6851914029159
441,38258.0,191.12593904921152
442,99228.0,10.672872937771686
443,43238.0,-77.409364290674
444,88161.0,-626.4515485376331
445,45922.0,-73.72691398201933
446,25145.0,160.30377032868105
447,84182.0,216.70732171272806
448,37875.0,194.2937918955023
449,76525.0,-468.1587054092693
450,91471.0,-53.400516037417944
451,44925.0,137.94001353870158
452,49640.0,43.42097861923396
453,28434.0,115.31688610015763
454,29625.0,214.54218095248004
455,55908.0,12.071872973658529
456,20499.0,321.0723432039188
457,61874.0,359.04597863176696
458,24121.0,289.7759751767443
459,26416.0,104.92509327759828
460,33755.0,333.92517776018934
461,28679.0,-218.0798824296252
462,30691.0,-81.25544353221538
463,47859.0,-521.4252219828181
464,62134.0,-78.16059140123977
465,29493.0,143.8077485526057
466,63381.0,-68.61346955672218
467,96295.0,134.4748276495158
468,73678.0,51.56788363481496
469,90147.0,223.1634731531911
470,28636.0,-94.21002834639754
471,65261.0,-12.88598067272703
472,66269.0,-321.34756868099714
473,83961.0,-30.123189497341468
474,76158.0,212.1900226166834
475,28818.0,51.963345927758404
476,70872.0,-89.99985199601714
477,56865.0,-399.2764984963585
478,43375.0,-164.59020065048625
479,72229.0,-317.5147076281081
480,26054.0,81.68332177890645
481,58826.0,15.122401888915427
482,34102.0,87.49032610543209
483,47646.0,20.61943218823585
484,67644.0,-389.0220510663166
485,52086.0,300.0164477107772
486,82535.0,-30.363205965844625
487,89018.0,69.5656795795179
488,47960.0,-144.79868782315992
489,72365.0,389.16744321620854
490,96323.0,-13.732119608598225
491,25359.0,106.26194321909227
492,52634.0,212.73945767851532
493,55398.0,-12.888640339547713
494,33555.0,456.4807942135797
495,29293.0,-150.3946695772778
496,63170.0,-71.80347887531336
497,80361.0,211.6964737849307
498,41758.0,427.9916934308379
499,31057.0,637.2498214350918
500,33344.0,66.74252627153447
501,40314.0,258.99121949679693
502,71410.0,-326.62677845012206
503,69776.0,204.45520299780316
504,41587.0,44.20894924208824
505,66602.0,-120.31499147574999
506,46049.0,-280.1874941043836
507,89440.0,-144.67451284005975
508,89109.0,212.04492927136494
509,74222.0,295.36808088561986
510,64008.0,53.8261139362007
511,66465.0,-4.409054982150039
512,40512.0,279.64220295199175
513,93353.0,-94.10587125494997
514,60822.0,-107.95338441956326
515,89065.0,198.8045559726474
516,86292.0,53.92109970761659
517,66697.0,-299.20016276355693
518,91789.0,28.168271186841288
519,67535.0,405.6941181603031
520,92913.0,-98.95339088899378
521,24940.0,200.0560066100349
522,91867.0,59.88690371339064
523,60177.0,-135.40838282461772
524,68432.0,420.6816706082931
525,47441.0,14.972619625823436
526,67785.0,-272.3793557601268
527,35394.0,204.45457188631062
528,34163.0,418.697399862533
529,33181.0,70.43714688938272
530,71788.0,-35.566574644302264
531,25307.0,-170.99031557037156
532,75385.0,171.88545771008694
533,40844.0,-395.0918954734595
534,45740.0,346.1924182105505
535,48903.0,-182.34958416293964
536,86343.0,62.50551995113858
537,22643.0,13.72504151929267
538,31407.0,33.05751761124344
539,67778.0,134.77623671215989
540,37754.0,150.73532379881203
541,89478.0,-186.21982530306522
542,61641.0,34.705271100579445
543,20565.0,-205.44978822967985
544,44017.0,-2.643349269072715
545,45664.0,-147.83610536982638
546,81529.0,82.38786987971832
547,91497.0,34.389188353678875
548,41765.0,313.3020903595025
549,31450.0,-54.88937342019786
550,34630.0,-90.21745986157475
551,75587.0,-94.96747091070637
552,23655.0,35.84171088903184
553,20247.0,-74.2124680811039
554,59793.0,116.39645837463932
555,48117.0,1.8328194312915755
556,56458.0,-255.2666368959638
557,92478.0,381.6049973576995
558,87889.0,-108.72316087550743
559,48762.0,102.28074944820531
560,36853.0,-432.13195836230943
561,77319.0,104.60968789745365
562,95507.0,63.0049053623911
563,52472.0,13.08423647561898
564,78457.0,447.3651429632341
565,80878.0,-18.331123384809363
566,31405.0,-131.01412392431962
567,91183.0,-73.91311660838608
568,33957.0,-136.9876552666774
569,54481.0,28.912434395445672
570,99639.0,51.06139170790324
571,65401.0,-191.71027468039188
572,81667.0,205.30165793685345
573,43034.0,-402.84178378168525
574,45128.0,-162.78657036514693
575,95155.0,-34.03277017113639
576,22024.0,5.933956070346262
577,40514.0,112.60134733593753
578,81102.0,255.80524364836538
579,26252.0,-254.05800047940983
580,87700.0,-91.24728567824849
581,35935.0,-3.795790017718346
582,53987.0,91.91908212660377
583,71758.0,-157.38330588611836
584,44462.0,-446.1671397955542
585,56179.0,48.758158895525426
586,93818.0,-81.85722394242687
587,74526.0,-352.3677433075459
588,63225.0,-60.577981130873795
589,38307.0,9.844893176159209
590,28508.0,16.39525509590377
591,87345.0,-479.07897775819845
592,21532.0,-242.80179998642154
593,62377.0,145.87666575221786
594,60805.0,-109.50941467949679
595,43460.0,-201.4232417111902
596,73904.0,-396.7941172569609
597,46688.0,-139.81841359571987
598,87833.0,-368.5083315290954
599,28230.0,198.96088321156012
600,40003.0,-294.8367338939636
601,41328.0,34.29393072228019
602,67229.0,-24.04029717032882
603,48446.0,241.2316251973196
604,48326.0,-5.902384981874587
605,43399.0,77.48537514167337
606,37917.0,-12.749564850646696
607,46695.0,136.94281755790965
608,32836.0,31.644528394211655
609,37389.0,81.09266968143896
610,48122.0,-306.77541257271616
611,56858.0,-6.367864051368134
612,31664.0,-616.4054395216207
613,87249.0,-103.64027125211172
614,92143.0,334.4063253091795
615,59841.0,-279.23255427148473
616,60468.0,38.1726020587447
617,83150.0,171.06539611511556
618,23936.0,-95.18720710165309
619,39556.0,26.257503910747808
620,40145.0,-53.16215002782167
621,92762.0,-311.55105252847403
622,89048.0,-334.30787986967846
623,57153.0,104.21685690589376
624,24668.0,-276.8417944758068
625,87881.0,-63.8919548299247
626,64037.0,106.93516779064655
627,42205.0,-139.6740582122564
628,52823.0,24.695376195318318
629,99611.0,-199.73147798478655
630,30322.0,-154.38179840690512
631,26821.0,-13.369810132529011
632,44927.0,-36.225168378155566
633,53005.0,516.8472627144613
634,44507.0,-104.9617836639463
635,43507.0,-126.97008457209748
636,99852.0,307.538816291076
637,52191.0,-165.99295715351536
638,79085.0,-61.98835401877781
639,83023.0,388.9834482368781
640,51388.0,-379.41396601449696
641,89610.0,-210.8153113757288
642,54942.0,-195.48164841068032
643,43752.0,30.491495267490833
644,81122.0,35.71689569512821
645,41847.0,4.789674180357039
646,59481.0,179.75128099183283
647,66690.0,-114.68579422058318
648,28556.0,-246.28507704665677
649,43696.0,131.24020436752735
650,70709.0,-197.8590153435666
651,37087.0,145.97052259498093
652,78827.0,128.46659441854527
653,93208.0,114.21815271245887
654,88119.0,102.39151143301231
655,48924.0,-141.86083997770558
656,68672.0,-140.49146649030132
657,58478.0,181.09982579920606
658,78828.0,-209.3964054922378
659,35643.0,372.8387082031777
660,68011.0,-217.25559060570555
661,25254.0,-17.91931243793063
662,83038.0,-124.8732552393214
663,73997.0,-264.09986317688816
664,37999.0,33.207841577969155
665,85903.0,233.78762494833867
666,78864.0,443.83078106783773
667,67498.0,-138.03214022681357
668,36000.0,170.70335976208852
669,54786.0,-67.14598835114748
670,31488.0,302.05462725201585
671,82150.0,27.71051570738507
672,89730.0,129.8432780601502
673,84110.0,143.2976457844258
674,77311.0,133.79863047617027
675,75248.0,-121.5418880134816
676,50933.0,25.378096446917475
677,35137.0,-25.2658745188678
678,91569.0,-161.1856052149804
679,45248.0,166.38813174812512
680,86447.0,202.7097908825419
681,55631.0,-382.9118278238796
682,66699.0,506.31409698429485
683,40916.0,308.0192245630278
684,47476.0,229.723475875776
685,33943.0,-365.1982931417232
686,60513.0,-101.66954368949365
687,97356.0,-109.25563386300652
688,44259.0,723.3426724003558
689,42427.0,438.15512233419713
690,45737.0,323.71531797379487
691,47331.0,296.00259393139277
692,43697.0,-287.5137790141335
693,46195.0,240.70306358846017
694,79169.0,63.82901104050911
695,41620.0,506.22046281880336
696,65558.0,76.57816186203878
697,98816.0,317.1568785963655
698,31072.0,84.38071869971154
699,79397.0,-214.51552671207048
700,38447.0,-238.6243009031387
701,47081.0,-373.09934781420674
702,23174.0,-38.64877071876374
703,21149.0,293.61898577569923
704,47320.0,424.56348686418323
705,20905.0,-244.66291573400864
706,65054.0,-109.1515322980832
707,48186.0,-57.67384198423595
708,75032.0,18.736091415758793
709,63020.0,158.12884543727466
710,53851.0,148.22071789803758
711,88375.0,183.2192546311458
712,96393.0,-72.60712960128157
713,28018.0,-180.71645656401708
714,56707.0,107.98697033031601
715,24439.0,-275.3901368645749
716,29458.0,193.9107543797415
717,72608.0,-2.992345329466694
718,56261.0,-5.089432470175966
719,60520.0,-57.09178848004654
720,90020.0,103.12673300368326
721,95471.0,219.35535152144536
722,39530.0,468.43900417834493
723,91740.0,-437.2350719829357
724,40764.0,-127.1026441792198
725,32099.0,196.05391575346232
726,79589.0,-130.19201319916564
727,89937.0,-182.3989317018946
728,72717.0,-239.21041970163682
729,36247.0,-611.4799822959203
730,21244.0,-190.50289095612536
731,67507.0,162.78823045202583
732,51513.0,19.60357546243644
733,27392.0,-55.47164938299007
734,96006.0,-130.9580441252111
735,32157.0,-33.32049268285854
736,89098.0,-38.45462508537925
737,70502.0,-72.42607427779858
738,49414.0,12.917238469372613
739,60277.0,66.86955920573301
740,51576.0,324.24030996693
741,51661.0,-223.17399304077566
742,36868.0,-15.01818287663876
743,80680.0,-261.81681945887
744,68019.0,55.73014388976362
745,70188.0,-4.734009940041286
746,35641.0,129.59302046616506
747,62883.0,296.31916119515154
748,34491.0,-283.7983157780077
749,68045.0,-174.3471211649866
750,47821.0,-109.65786455723963
751,71116.0,-414.7237938288782
752,72792.0,-91.06607812474368
753,87120.0,19.744557604152813
754,28189.0,51.036184806766144
755,94406.0,-129.58470876631222
756,64996.0,198.06535912400787
757,34547.0,270.5092801546113
758,88813.0,-22.23520682246029
759,75586.0,-90.50191998084507
760,92643.0,195.47372020130877
761,70028.0,-160.8158540797991
762,71675.0,157.15561566067743
763,49222.0,-66.0480297463035
764,55359.0,92.99613322865783
765,81169.0,196.76821007125258
766,39438.0,-53.34943930084539
767,69083.0,-470.87316014970395
768,51765.0,261.8403400221745
769,27340.0,-163.31573178568397
770,97617.0,278.72527395760625
771,30082.0,107.11875628621107
772,44504.0,-19.281914188201682
773,20914.0,-58.93101741885166
774,40030.0,-31.68440062485664
775,95271.0,107.5843680767981
776,62260.0,240.51988080150278
777,61578.0,414.6986136115556
778,53501.0,373.9675753380435
779,68681.0,245.8079530544606
780,42902.0,153.06436041160308
781,26514.0,60.30985243428107
782,73077.0,1.5311264449246167
783,28207.0,-138.87018247081832
784,79410.0,-65.90867563874258
785,38770.0,-158.14893787109526
786,43505.0,251.05188553888684
787,26111.0,-95.11131764860284
788,37409.0,-139.2668316544311
789,37441.0,271.31772393075346
790,88167.0,255.1505989992591
791,28948.0,245.25843501325144
792,69260.0,49.76968248428329
793,79233.0,76.09053148807268
794,83772.0,-153.67901165203278
795,56679.0,-375.3649134142729
796,83695.0,146.04060416319405
797,87829.0,108.38644891571784
798,69220.0,-251.46082003123882
799,77339.0,-78.95886062390392
800,54608.0,245.9775205848259
801,49311.0,-101.01193646883912
802,91652.0,-478.74094524882213
803,46489.0,-289.5561609977734
804,48773.0,-478.16518960819405
805,32826.0,-536.6896758996407
806,22466.0,-158.89544514216277
807,85901.0,185.7199173564184
808,52425.0,529.7437446886539
809,75660.0,-155.3913204049266
810,29388.0,-24.70930271566043
811,72648.0,-244.1960306444379
812,36477.0,-391.4270036271039
813,58211.0,-414.2234154150708
814,62279.0,111.3387635477718
815,60959.0,175.31806413649477
816,47784.0,-287.0293590598844
817,26756.0,29.854310034162047
818,50184.0,121.75373476604118
819,28150.0,-27.68004430306146
820,31923.0,62.0608884128111
821,93986.0,-200.55748446217484
822,60108.0,-26.00794558190339
823,95783.0,284.11621265119857
824,98197.0,18.583001367395916
825,35393.0,-316.8223401750147
826,72948.0,50.70645854711424
827,66272.0,-2.067419749395871
828,32824.0,-117.94156851409703
829,96821.0,-315.3608687910096
830,87278.0,-548.7384599115842
831,71413.0,60.24342547702247
832,76665.0,-58.758598288698614
833,43148.0,156.83524739497528
834,87089.0,144.9350018319579
835,98770.0,156.62934770300922
836,89060.0,-453.8146745205617
837,52801.0,-340.5846485502613
838,63031.0,178.33613043345892
839,33090.0,-129.54095753459927
840,60243.0,372.10210824178347
841,67848.0,120.66992414036628
842,59962.0,419.7405697982896
843,21958.0,95.44756555722455
844,66683.0,160.72721679317957
845,24725.0,-262.07983401704075
846,82846.0,163.1784636187348
847,87373.0,92.99853065513945
848,51157.0,328.1298404681694
849,35800.0,510.4512873039123
850,37990.0,315.2446228520669
851,75929.0,28.67864864578031
852,32414.0,-96.7936114953523
853,41896.0,106.30838268684101
854,74072.0,-191.6479952339953
855,66413.0,-88.57908858696977
856,28367.0,-31.677171523075888
857,76949.0,131.96144247297687
858,92865.0,-50.66066654967031
859,35578.0,167.51442190932812
860,24223.0,-381.16754538720267
861,29039.0,169.58859248839445
862,59399.0,51.869657046298315
863,40628.0,594.9280418039244
864,41870.0,-163.1205270641936
865,46782.0,-392.49504378001086
866,57663.0,-18.397458559952966
867,91667.0,-77.54082839537124
868,31165.0,141.49808037032855
869,36483.0,149.20613972380224
870,48728.0,-53.51296461287378
871,86334.0,-32.00311722756172
872,70381.0,-106.60870120815062
873,25596.0,-704.8475660951907
874,20815.0,46.220123293318366
875,64739.0,61.99169947343598
876,91501.0,-253.28831034217532
877,72460.0,168.67883899118561
878,99548.0,-9.564034310357927
879,70031.0,63.43047780528014
880,84353.0,-221.98023891916466
881,38872.0,109.23669733739997
882,42998.0,-347.3969000022646
883,24820.0,188.77548395278427
884,66376.0,17.54088192172651
885,39288.0,-285.912139615419
886,70110.0,-161.6272630448806
887,46523.0,385.2820717999466
888,97605.0,-489.032104898909
889,97531.0,-189.166361549232
890,96795.0,-36.4182586339617
891,43661.0,-262.7745369986521
892,45830.0,187.99508048785955
893,21405.0,244.50295992481978
894,60282.0,-104.14506104716784
895,80153.0,23.289697903126864
896,67703.0,-162.23017053189358
897,91714.0,-43.850334264900994
898,44195.0,-43.93493700553674
899,70713.0,-20.68749214938544
900,61956.0,-160.60869435785992
901,45147.0,223.31732521085058
902,33577.0,-150.2309885877959
